id,english,ipa,portuguese,level,word_type,definition_en,definition_pt,example_en,example_pt,tags
8604,negligent,,negligente,B2,adjective,,,"The manager was criticized for being negligent in his duties, which led to several important tasks being overlooked.","O gerente foi criticado por ser negligente em suas funções, o que levou a várias tarefas importantes sendo esquecidas.",
8746,postscript,,Pós-escrito,A1,noun,,,,,
8915,tournament,,torneio,B1,noun,,,I am excited to watch the basketball tournament this weekend.,Estou animado para assistir ao torneio de basquete neste fim de semana.,
8605,nomadic,,nômade,B2,adjective,,,,,
8756,quaint,,pitoresco,A1,adjective,,,,,
8916,tentatively,,provisoriamente,B1,adverb,,,"She tentatively suggested going to the beach this weekend, but she wanted to check the weather first.",,
8778,quadratic,,quadrático,A1,noun,,,I learned about the quadratic equation in my math class.,Eu aprendi sobre a equação quadrática na minha aula de matemática.,
8610,neurosis,,neurose,B2,noun,,,,,
8922,toxicology,,toxicologia,B1,noun,,,,,
8618,normalization,,normalização,B2,noun,,,,,
8793,repository,,repositório,A1,noun,,,I keep my photos in a digital repository.,Eu guardo minhas fotos em um repositório digital.,
8923,toleration,,tolerância,B1,noun,,,,,
8619,nodding,,acenando,B2,verb,,,She was nodding in agreement as her friend explained the plan for the weekend.,,
8794,resilience,,resiliência,A1,noun,,,She showed great resilience when she learned to ride a bike.,Ela mostrou grande resiliência quando aprendeu a andar de bicicleta.,
8924,toddler,,criança pequena,B1,noun,,,,,
8622,nouveau,,novo,B2,adjective,,,She decided to buy a nouveau dress for the party to impress her friends.,Ela decidiu comprar um vestido novo para a festa para impressionar suas amigas.,
8806,resentful,,ressentido,A1,adjective,,,,,
8927,tenancy,,locação,B1,noun,,,The landlord explained the rules of the tenancy before I signed the lease.,,
8928,toby,,tobias,B1,noun,,,"Toby is my best friend, and we always play soccer together after school.","Toby é meu melhor amigo, e nós sempre jogamos futebol juntos depois da escola.",
8626,nozzle,,bico,B2,noun,,,,,
8930,tortoise,,tartaruga,B1,noun,,,I saw a tortoise walking slowly in the park today.,Eu vi uma tartaruga andando devagar no parque hoje.,
8819,revert,,reverter,A1,noun,,,,,
8631,neoplastic,,neoplásico,B2,adjective,,,,,
8935,toilets,,banheiros,B1,noun,,,The toilets in the park are clean and easy to find.,Os banheiros no parque são limpos e fáceis de encontrar.,
8946,uneasiness,,inquietação,B1,noun,,,Her uneasiness about the exam made it hard for her to concentrate on studying.,A sua inquietação em relação ao exame dificultou a concentração nos estudos.,
8826,rector,,reitor,A2,noun,,,,,
8633,neurotransmitter,,neurotransmissor,B2,noun,,,,,
8833,regressive,,regressivo,A2,adjective,,,The new rules are regressive and make it harder for students to learn.,As novas regras são regressivas e dificultam o aprendizado dos alunos.,
8954,unforeseen,,imprevisto,B1,noun,,,The storm caused unforeseen problems for our travel plans.,,
8642,obstinate,,teimoso,B2,adjective,,,"Despite her friends' advice, she remained obstinate about her decision to travel alone.","Apesar dos conselhos de suas amigas, ela permaneceu obstinada em sua decisão de viajar sozinha.",
8837,referential,,referencial,A2,adjective,,,The teacher gave us a referential book to help with our homework.,O professor nos deu um livro de referência para ajudar com nossa lição de casa.,
8654,ordnance,,munição,C1,noun,,,The military conducted a thorough inspection of the ordnance to ensure safety before the upcoming training exercises.,Os militares realizaram uma inspeção minuciosa do material bélico para garantir a segurança antes dos próximos exercícios de treinamento.,
8973,unanimity,,unanimidade,B1,noun,,,,,
8844,refrained,,absteve-se,A2,verb,,,She refrained from eating dessert because she was on a diet.,Ela se absteve de comer sobremesa porque estava de dieta.,
8845,refraction,,refração,A2,noun,,,The refraction of light makes the straw look bent in the glass of water.,A refração da luz faz com que o canudo pareça torto no copo d'água.,
8656,obligated,,obrigado,C1,verb,,,She felt obligated to attend the meeting despite her prior commitments.,Ela se sentiu obrigada a participar da reunião apesar de seus compromissos anteriores.,
8995,unmistakable,,inequívoco,B2,adjective,,,,,
8848,renovation,,reforma,A2,noun,,,The renovation of our kitchen will start next week.,A reforma da nossa cozinha começará na próxima semana.,
8658,ordinate,,ordenada,C1,noun,,,"In a Cartesian coordinate system, each point can be defined by its abscissa and ordinate, allowing for precise graphical representation.",,
9004,unclean,,impuro,B2,adjective,,,,,
8859,reformer,,reformador,A2,noun,,,The teacher is a reformer who wants to change the school for the better.,,
9007,underway,,em andamento,B2,noun,,,"The construction of the new library is already underway, and it is expected to be completed by next year.",,
8672,obituary,,obituário,C1,noun,,,The newspaper published a heartfelt obituary that celebrated the life and achievements of the beloved community leader.,O jornal publicou um obituário comovente que celebrou a vida e as conquistas do querido líder comunitário.,
8876,savior,,salvador,A2,noun,,,The superhero was the town's savior during the big storm.,,
8676,otter,,lontra,C1,noun,,,"While kayaking along the river, we were delighted to spot an otter playfully swimming and diving for fish.","Enquanto fazíamos caiaque pelo rio, ficamos encantados ao avistar uma lontra nadando e mergulhando de forma brincalhona em busca de peixes.",
9013,underside,,inferior,B2,noun,,,,,
8884,salon,,salão,A2,noun,,,,,
8677,overland,,terrestre,C1,noun,,,"The expedition team decided to take an overland route to reach the remote village, believing it would offer them a more authentic experience of the local culture.","A equipe da expedição decidiu seguir uma rota terrestre para alcançar a vila remota, acreditando que isso lhes proporcionaria uma experiência mais autêntica da cultura local.",
8685,ophthalmology,,oftalmologia,C1,noun,,,"After completing her residency, she decided to specialize in ophthalmology to help patients improve their vision.","Após concluir sua residência, ela decidiu se especializar em oftalmologia para ajudar os pacientes a melhorarem sua visão.",
8706,potentiality,,potencialidade,C1,noun,,,The potentiality of renewable energy sources to transform our economy cannot be underestimated.,A potencialidade das fontes de energia renovável para transformar nossa economia não pode ser subestimada.,
9027,veranda,,varanda,B2,noun,,,,,
8885,saviour,,salvador,A2,noun,,,,,
8718,posterity,,posteridade,C2,noun,,,The decisions we make today will undoubtedly shape the world we leave for posterity.,"As decisões que tomamos hoje, sem dúvida, moldarão o mundo que deixaremos para a posteridade.",
8729,postpone,,adiar,C2,verb,,,"Due to unforeseen circumstances, we have decided to postpone the conference until next month.","Devido a circunstâncias imprevistas, decidimos adiar a conferência para o próximo mês.",
8890,sacraments,,sacramentos,A2,noun,,,Many people in the church celebrate the sacraments together.,Muitas pessoas na igreja celebram os sacramentos juntas.,
8736,potentialities,,potencialidades,C2,noun,,,The artist explored the potentialities of light and shadow to create a captivating atmosphere in her latest exhibition.,A artista explorou as potencialidades da luz e da sombra para criar uma atmosfera cativante em sua mais recente exposição.,
9030,valiant,,valente,B2,noun,,,The firefighter's valiant efforts saved the family from the burning building.,Os esforços valentes do bombeiro salvaram a família do prédio em chamas.,
8739,positivism,,positivismo,A1,noun,,,I read a book about positivism in my class.,Eu li um livro sobre positivismo na minha aula.,
8903,tempest,,tempestade,B1,noun,,,The storm turned into a fierce tempest that shook the entire town.,,
9038,vicar,,vigário,B2,noun,,,The vicar organized a community event to help raise funds for the local charity.,O vigário organizou um evento comunitário para ajudar a arrecadar fundos para a instituição de caridade local.,
8746,postscript,,Pós-escrito,A1,noun,,,I wrote a letter and added a postscript at the end.,Eu escrevi uma carta e adicionei um pós-escrito no final.,
8908,tenets,,princípios,B1,noun,,,The tenets of a healthy lifestyle include eating well and exercising regularly.,Os princípios de um estilo de vida saudável incluem comer bem e se exercitar regularmente.,
9039,venue,,local,B2,noun,,,,,
8756,quaint,,pitoresco,A1,adjective,,,,,
8913,topology,,topologia,B1,noun,,,The study of topology helps us understand how different shapes and spaces are connected.,,
8778,quadratic,,quadrático,A1,noun,,,"In math class, we learned about a quadratic equation.","Na aula de matemática, aprendemos sobre uma equação quadrática.",
9042,vertigo,,vertigem,B2,noun,,,,,
8914,torso,,tronco,B1,noun,,,He hurt his torso while playing soccer and had to rest for a few days.,Ele machucou o torso enquanto jogava futebol e teve que descansar por alguns dias.,
8793,repository,,repositório,A1,noun,,,I put my photos in a repository on my computer.,Eu coloquei minhas fotos em um repositório no meu computador.,
8915,tournament,,torneio,B1,noun,,,I am excited to watch the basketball tournament this weekend.,Estou animado para assistir ao torneio de basquete neste fim de semana.,
9043,venom,,veneno,B2,noun,,,,,
8916,tentatively,,provisoriamente,B1,adverb,,,"She tentatively agreed to join us for dinner, but she wasn't sure about her plans.","Ela concordou de forma hesitante em se juntar a nós para o jantar, mas não tinha certeza sobre seus planos.",
8794,resilience,,resiliência,A1,noun,,,,,
8922,toxicology,,toxicologia,B1,noun,,,She studied toxicology to understand how chemicals affect human health.,Ela estudou toxicologia para entender como os produtos químicos afetam a saúde humana.,
9045,vanquished,,vencido,B2,verb,,,"After a long battle, the hero finally vanquished the dragon and saved the village.","Após uma longa batalha, o herói finalmente derrotou o dragão e salvou a aldeia.",
8923,toleration,,tolerância,B1,noun,,,"In a diverse society, toleration is essential for everyone to live peacefully together.","Em uma sociedade diversa, a tolerância é essencial para que todos possam viver juntos em paz.",
8806,resentful,,ressentido,A1,adjective,,,,,
8924,toddler,,criança pequena,B1,noun,,,The toddler laughed happily as she played with her colorful toys in the living room.,A criança pequena riu feliz enquanto brincava com seus brinquedos coloridos na sala de estar.,
9046,visitation,,visita,B2,noun,,,"During the holiday season, we always look forward to our family's visitation.","Durante a temporada de festas, sempre aguardamos ansiosamente a visita da nossa família.",
9059,varnish,,verniz,B2,noun,,,She decided to apply a coat of varnish to the wooden table to protect its surface and enhance its appearance.,Ela decidiu aplicar uma camada de verniz na mesa de madeira para proteger sua superfície e realçar sua aparência.,
8819,revert,,reverter,A1,noun,,,,,
8927,tenancy,,locação,B1,noun,,,The tenancy agreement must be signed before you can move into the new apartment.,,
8928,toby,,tobias,B1,noun,,,My friend Toby loves to play soccer on weekends.,Meu amigo Toby adora jogar futebol nos finais de semana.,
