id,english,ipa,portuguese,level,word_type,definition_en,definition_pt,example_en,example_pt,tags
9461,indicted,,acusado,C1,verb,To accuse of wrongdoing; charge.,Acusar de irregularidade; imputar.,a book that indicts modern values,um livro que critica os valores modernos,"pack:inedita_v6,needs_enrichment"
9462,instilled,,incutido,C1,verb,To cause a quality to become part of someone's nature.,Fazer com que uma qualidade se torne parte da natureza de alguém.,It is important to instill discipline in a child at an early age.,É importante instilar disciplina em uma criança desde cedo.,"pack:inedita_v6,needs_enrichment"
9463,intimated,,insinuado,C1,verb,To suggest or disclose (something) discreetly.,Sugerir ou revelar (algo) de forma discreta.,He intimated that we should leave before the argument escalated.,Ele insinuou que deveríamos sair antes que a discussão se intensificasse.,"pack:inedita_v6,needs_enrichment"
9464,individuation,,individuação,C1,noun,,,The psychologist specialized in family therapy aimed to help individuals achieve their own individuation and reconcile their childhood experiences with their current identities.,O psicólogo especializado em terapia familiar visava ajudar indivíduos a alcançar sua individuação própria e reconciliar suas experiências de infância com suas identidades atuais.,"pack:inedita_v6,needs_enrichment"
9465,internalization,,internalização,C1,noun,,,The psychologist studied the effects of internalization on children's behavior when they were taught to manage their emotions in a healthy way.,O psicólogo estudou os efeitos da internalização sobre o comportamento das crianças quando elas aprendem a gerenciar seus sentimentos de forma saudável.,"pack:inedita_v6,needs_enrichment"
9466,insensitivity,,insensibilidade,C1,noun,The condition of being insensitive,A condição de ser insensível,The company's lack of response to customer complaints was a clear example of insensitivity towards its customers' feelings.,A falta de resposta da empresa aos reclamações dos clientes foi um claro exemplo de insensibilidade em relação às suas emoções.,"pack:inedita_v6,needs_enrichment"
9467,instigated,,instigado,C1,verb,To incite; to bring about by urging or encouraging,Incitar; provocar por meio de incentivo ou encorajamento.,to instigate a riot,instigar um motim,"pack:inedita_v6,needs_enrichment"
9468,interrelations,,inter-relações,C1,noun,Mutual or reciprocal relation; correlation.,Relação mútua ou recíproca; correlação.,The anthropologist studied the complex interrelations between urbanization and social inequality in developing countries.,O antropólogo estudou as complexas interações entre urbanização e desigualdade social em países em desenvolvimento.,"pack:inedita_v6,needs_enrichment"
9469,insulator,ˈɪn.sjə.leɪ.tə(ɹ),isolante,C1,noun,"A substance that does not transmit heat (thermal insulator), sound (acoustic insulator) or electricity (electrical insulator).","Uma substância que não transmite calor (isolante térmico), som (isolante acústico) ou eletricidade (isolante elétrico).","To isolate electrical wires from the pylons supporting them, one often uses glass insulators.","Para isolar fios elétricos dos pilares que os sustentam, muitas vezes se usam isoladores de vidro.","pack:inedita_v6,needs_enrichment"
9470,incisor,ɪnˈsaɪzə,incisivo,C1,noun,"One of the front teeth of mammals, between the canines.","Um dos dentes da frente dos mamíferos, entre os caninos.",,,"pack:inedita_v6,needs_enrichment"
9471,indoctrination,,doutrinação,C1,noun,"The act of indoctrinating, or the condition of being indoctrinated","O ato de doutrinar, ou a condição de estar doutrinado.",,,"pack:inedita_v6,needs_enrichment"
9472,intelligibility,,inteligibilidade,C1,noun,That which is intelligible; the degree to which something is intelligible.,Aquilo que é inteligível; o grau em que algo é inteligível.,The linguist's focus on phonetic nuances was aimed at improving the intelligibility of her spoken presentations.,O foco do linguista na sutileza fonética visava melhorar a inteligibilidade de suas apresentações orais.,"pack:inedita_v6,needs_enrichment"
9473,incompletely,,incompletamente,C1,adverb,In an incomplete manner.,De maneira incompleta.,She was worried that she hadn't finished her project incompletely before the deadline.,Ela estava preocupada por não ter terminado seu projeto de forma incompleta antes do prazo.,"pack:inedita_v6,needs_enrichment"
9474,indulging,ɪnˈdʌldʒɪŋ,indulgente,C1,verb,"(often followed by ""in""): To yield to a temptation or desire.",ceder a uma tentação ou desejo.,He looked at the chocolate but didn't indulge.,"Ele olhou para o chocolate, mas não se entregou.","pack:inedita_v6,needs_enrichment"
9475,intersecting,,intersectando,C1,verb,To cut into or between; to cut or cross mutually; to divide into parts.,Cortar em ou entre; cortar ou cruzar mutuamente; dividir em partes.,Any two diameters of a circle intersect each other at the centre.,Qualquer dois diâmetros de um círculo se intersectam no centro.,"pack:inedita_v6,needs_enrichment"
9476,innovators,,inovadores,C1,noun,Someone who innovates; a creator of new ideas.,Alguém que inova; um criador de novas ideias.,The company's ability to attract talented young innovators is a key factor in its success.,A capacidade da empresa de atrair talentosos jovens inovadores é um fator chave para seu sucesso.,"pack:inedita_v6,needs_enrichment"
9477,interrogated,,interrogado,C1,verb,"To question or quiz, especially in a thorough and/or aggressive manner","Questionar ou interrogar, especialmente de maneira minuciosa e/ou agressiva.",The police interrogated the suspect at some length before they let him go.,A polícia interrogou o suspeito por um bom tempo antes de deixá-lo ir.,"pack:inedita_v6,needs_enrichment"
9478,interposed,ˌɪn.təˈpəʊzd,interposto,C1,verb,To insert something (or oneself) between other things.,Inserir algo (ou a si mesmo) entre outras coisas.,to interpose a screen between the eye and the light,interpor uma tela entre o olho e a luz,"pack:inedita_v6,needs_enrichment"
9479,jolt,dʒɒlt,choque,C1,noun,An act of jolting.,Um ato de sacudir.,The bus jolted its passengers at every turn.,O ônibus sacudia seus passageiros a cada curva.,"pack:inedita_v6,needs_enrichment"
9480,jeopardize,,comprometer,C1,verb,"To put in jeopardy, to threaten.","Colocar em risco, ameaçar.","After having an affair with a junior, her chances of promotion were seriously jeopardized.","Após ter um caso com um funcionário júnior, suas chances de promoção foram seriamente comprometidas.","pack:inedita_v6,needs_enrichment"
9481,jock,,atleta,C1,noun,A common man.,Um homem comum.,The coach knew her star jock had torn his ACL during the game.,O treinador sabia que seu atleta estrela havia rasgado o ligamento cruzado anterior durante o jogo.,"pack:inedita_v6,needs_enrichment"
9482,juxtaposed,,justaposto,C2,verb,"To place side by side, especially for contrast or comparison.","Colocar lado a lado, especialmente para contraste ou comparação.",juxtaposed pictures,imagens justapostas,"pack:inedita_v6,needs_enrichment"
9483,joyfully,ˈdʒɔɪfəli,alegremente,C2,adverb,In a joyful manner; joyously.,De maneira alegre; alegremente.,The children sang happily as they played outside in the warm sunshine joyfully on their summer vacation.,Os crianças cantaram alegremente ao brincar ao ar livre durante seu feriado de verão.,"pack:inedita_v6,needs_enrichment"
9484,joked,,brincou,C2,verb,To do or say something for amusement rather than seriously.,Fazer ou dizer algo por diversão em vez de seriamente.,I didn’t mean what I said — I was only joking.,Eu não quis dizer o que disse — eu estava apenas brincando.,"pack:inedita_v6,needs_enrichment"
9485,jasmine,ˈdʒæzmɪn,jasmim,C2,noun,"Any of several plants, of the genus Jasminum, mostly native to Asia, having fragrant white or yellow flowers.","Qualquer uma de várias plantas do gênero Jasminum, principalmente nativas da Ásia, que possuem flores brancas ou amarelas perfumadas.",,,"pack:inedita_v6,needs_enrichment"
9486,journeyed,,viajou,C2,verb,"To travel, to make a trip or voyage.","Viajar, fazer uma viagem.",,,"pack:inedita_v6,needs_enrichment"
9487,judgmental,,crítico,C2,adjective,Of or relating to judgment.,De ou relacionado a julgamento.,Her friend's judgmental attitude made it difficult to share her own opinions without feeling belittled.,A atitude judicial da amiga tornou difícil compartilhar suas próprias opiniões sem sentir-se diminuída.,"pack:inedita_v6,needs_enrichment"
9488,jaguar,ˈdʒæɡjuːɑː,onça,C2,noun,"A carnivorous spotted large cat native to South and Central America, Panthera onca.","Um grande felino carnívoro manchado nativo da América do Sul e Central, Panthera onca.",,,"pack:inedita_v6,needs_enrichment"
9489,jockey,ˈdʒɒki,jóquei,C2,noun,One who rides racehorses competitively.,Um cavaleiro que monta cavalos de corrida de forma competitiva.,They were jockeying for position toward the end of the race.,Eles estavam disputando posições perto do final da corrida.,"pack:inedita_v6,needs_enrichment"
9490,jacks,dʒæks,macacos,C2,noun,"A coarse mediaeval coat of defence, especially one made of leather.","Uma armadura medieval grosseira, especialmente uma feita de couro.",,,"pack:inedita_v6,needs_enrichment"
9491,juniper,ˈdʒunɪpə,zimbro,C2,noun,"Any shrub or tree of the genus Juniperus of the cypress family, which is characterized by pointed, needle-like leaves and aromatic berry-like cones.","Qualquer arbusto ou árvore do gênero Juniperus da família das ciprestes, que é caracterizado por folhas pontiagudas e em forma de agulha e cones aromáticos semelhantes a bagas.",,,"pack:inedita_v6,needs_enrichment"
9492,jericho,,Jericó,A1,,,,"My children's teacher took us to Jericho, a small town where they learn about ancient history.","Minha filha do professor de crianças nos levou a Jericó, uma pequena cidade onde eles aprendem sobre história antiga.","pack:inedita_v6,needs_enrichment,dict_en_404"
9493,jess,dʒɛs,correia,A1,noun,"A short strap fastened around the leg of a bird used in falconry, to which a leash may be fastened.","Uma fita curta presa à perna de uma ave usada na falcoaria, à qual uma guia pode ser presa.",,,"pack:inedita_v6,needs_enrichment"
9494,jap,,japonês,A1,verb,To carry out a sneak attack upon (something or somebody).,Realizar um ataque surpresa contra (algo ou alguém).,"The girl tried to make jap, a traditional Japanese sweet rice cake, but she couldn't get the shape right.","A garota tentou fazer jap, um doce doce do arroz japonês tradicional, mas não conseguiu dar no shape certo.","pack:inedita_v6,needs_enrichment"
9495,jurisdictional,,jurisdicional,A1,adjective,Of or pertaining to jurisdiction.,De ou relacionado à jurisdição.,The lawyer explained that her firm's jurisdictional limits prevent them from representing clients in other countries.,A advogada explicou que os limites jurisdicionais da sua empresa impedem-a de representar clientes em outros países.,"pack:inedita_v6,needs_enrichment"
9496,justinian,,justiniano,A1,adjective,,,The famous Justinian I is still studied by historians today.,O famoso Justiniano I ainda é estudado por historiadores hoje.,"pack:inedita_v6,needs_enrichment,dict_en_404"
9497,jailed,dʒeɪld,preso,A1,verb,To imprison.,Prender.,The news reporter was jailed for leaking classified information about the government.,O jornalista de notícias foi preso por divulgar informações confidenciais sobre o governo.,"pack:inedita_v6,needs_enrichment"
9498,jungles,,selvas,A1,noun,"A large, undeveloped, humid forest, especially in a tropical region, that is home to many wild plants and animals; a tropical rainforest.","Uma grande floresta úmida e não desenvolvida, especialmente em uma região tropical, que abriga muitas plantas e animais selvagens; uma floresta tropical.",It’s a jungle out there.,Está uma selva lá fora.,"pack:inedita_v6,needs_enrichment"
